"";"study";"condition_arm1";"condition_arm2";"descr_arm1";"descr_arm2";"multi_arm1";"multi_arm2";".g";".g_se";"primary_calc";"outcome_type";"outcome_domain";"time";"time_weeks";"instrument";"rating";"mean_arm1";"mean_arm2";"sd_arm1";"sd_arm2";"n_arm1";"n_arm2";"bl_mean_arm1";"bl_sd_arm1";"bl_n_arm1";"bl_mean_arm2";"bl_sd_arm2";"bl_n_arm2";"dich";"dich_type";"event_arm1";"event_arm2";"totaln_arm1";"totaln_arm2";"change";"mean_change_arm1";"mean_change_arm2";"sd_change_arm1";"sd_change_arm2";"n_change_arm1";"n_change_arm2";"other_statistic";"precalc_g";"precalc_g_se";"rand_arm1";"rand_arm2";"n_drop_study1";"n_drop_study2";"n_drop_treat1";"n_drop_treat2";"def_drop_treat";"year";"comorbid_mental";"comorbid_physical";"format_unguided";"commericial";"program_name";"support_unguided";"initial_screening";"forum_unguided";"n_sessions_planned";"n_sessions_received";"country";"income_level";"age_group";"mean_age";"percent_women";"recruitment";"diagnosis";"target_group";"sg";"ac";"ba";"itt";"rob";"domain.1";"domain.2";"domain.3";"domain.4";"domain.5";"overall";".id";".g_negative";".log_rr";".log_rr_se";".event_arm1";".event_arm2";".totaln_arm1";".totaln_arm2";"full_reference"
"23";"Berger, 2011";"cbt";"wl";NA;NA;NA;NA;-0,142204293187139;0,280474665251861;1;"msd";"QoL";"FU1";24;"WHOQOL-BREF";"self-report";51,9;55,2;22,9;22,8;25;26;"41.5";"15.6";25;"38.9";"18.100000000000001";26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;26;"6";"6";NA;NA;NA;2011;"n";"n";"internet";"y";"Deprexis";"pure";"y";"n";10;NA;"eu";"high";"adul";38,8;0,7;"com";"mood";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Berger_2011_msd_WHOQOL-BREF_FU1_24_self-report_cbt_wl_NA_NA";-0,142204293187139;NA;NA;NA;NA;NA;NA;"Berger T, Hämmerli K, Gubser N, Andersson G, Caspar F. Internet-based treatment of depression: A randomized controlled trial comparing guided with unguided self-help. Cognitive Behaviour Therapy. 2011;40(4):251-66."
"24";"Berger, 2011";"cbt";"wl";NA;NA;NA;NA;NA;NA;1;"msd";"treatment satisfaction";"post";10;"CSQ-8";"self-report";2,86;NA;0,53;NA;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;26;"3";"4";16;NA;"did not use the whole program";2011;"n";"n";"internet";"y";"Deprexis";"pure";"y";"n";10;"6.8lessons";"eu";"high";"adul";38,8;0,7;"com";"mood";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Berger_2011_msd_CSQ-8_post_10_self-report_cbt_wl_NA_NA";NA;NA;NA;NA;NA;NA;NA;"Berger T, Hämmerli K, Gubser N, Andersson G, Caspar F. Internet-based treatment of depression: A randomized controlled trial comparing guided with unguided self-help. Cognitive Behaviour Therapy. 2011;40(4):251-66."
"25";"Bilich, 2008";"cbt";"wl";"minimal-contact group (self-help book)";NA;NA;NA;0,702664905609196;0,305333116426101;1;"msd";"depression";"post";8;"DASS";"self-report";13,65;20,56;8,97;10,01;17;34;"19.87";"8.26";23;"19.37";"8.32";40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23;40;"6";"6";NA;NA;NA;2008;"n";"n";"book";"n";"The Good Mood Guide: A Self-Help Manual for Depression";"human";"y";"n";8;"7.5";"au";"high";"adul";41,52;0,698;"com";"cut";"adul";"1";"?";"sr";0;2;"Some concerns";"High risk";"Some concerns";"Low risk";"Some concerns";"High risk";"Bilich_2008_msd_DASS_post_8_self-report_cbt_wl_NA_NA";-0,702664905609196;NA;NA;NA;NA;NA;NA;"Bilich, L. L., Deane, F. P., Phipps, A. B., Barisic, M., & Gould, G. (2008). Effectiveness of bibliotherapy self-help for depression with varying levels of telephone helpline support. Clin Psychol Psychother, 15(2), 61-74. doi:10.1002/cpp.562"
"26";"Bilich, 2008";"cbt";"wl";"minimal-contact group (self-help book)";NA;NA;NA;0,754242022114044;0,30657496679418;1;"msd";"depression";"post";8;"BDI-2";"self-report";12,76;18,21;6,51;7,39;17;34;"19.48";"5.37";23;"19.170000000000002";"5.73";40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23;40;"6";"6";NA;NA;NA;2008;"n";"n";"book";"n";"The Good Mood Guide: A Self-Help Manual for Depression";"human";"y";"n";8;"7.5";"au";"high";"adul";41,52;0,698;"com";"cut";"adul";"1";"?";"sr";0;2;"Some concerns";"High risk";"Some concerns";"Low risk";"Some concerns";"High risk";"Bilich_2008_msd_BDI-2_post_8_self-report_cbt_wl_NA_NA";-0,754242022114044;NA;NA;NA;NA;NA;NA;"Bilich, L. L., Deane, F. P., Phipps, A. B., Barisic, M., & Gould, G. (2008). Effectiveness of bibliotherapy self-help for depression with varying levels of telephone helpline support. Clin Psychol Psychother, 15(2), 61-74. doi:10.1002/cpp.562"
"27";"Bilich, 2008";"cbt";"wl";"minimal-contact group (self-help book)";NA;NA;NA;0,320580566791459;0,298788544358536;1;"msd";"depression";"post";8;"K10";"self-report";10,41;12,18;4,57;5,81;17;34;"15.09";"5.63";23;"13.12";"5";40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23;40;"6";"6";NA;NA;NA;2008;"n";"n";"book";"n";"The Good Mood Guide: A Self-Help Manual for Depression";"human";"y";"n";8;"7.5";"au";"high";"adul";41,52;0,698;"com";"cut";"adul";"1";"?";"sr";0;2;"Some concerns";"High risk";"Some concerns";"Low risk";"Some concerns";"High risk";"Bilich_2008_msd_K10_post_8_self-report_cbt_wl_NA_NA";-0,320580566791459;NA;NA;NA;NA;NA;NA;"Bilich, L. L., Deane, F. P., Phipps, A. B., Barisic, M., & Gould, G. (2008). Effectiveness of bibliotherapy self-help for depression with varying levels of telephone helpline support. Clin Psychol Psychother, 15(2), 61-74. doi:10.1002/cpp.562"
"28";"Birney, 2016";"cbt";"other ctr";NA;"online psychoeducation";NA;NA;0,29;0,12;1;"other stat";"depression";"post";6;"PHQ-9";"self-report";NA;NA;NA;NA;NA;NA;"13.2";"4.3";150;"13.6";"3.8";150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Between subjects, F= 6.20, p=.013, partial eta²= .021";-0,29;0,12;150;150;"10";"4";NA;NA;NA;2016;"n";"n";"mobile";"y";"Moodhacker";"auto";"y";"n";6;"16 log-ins";"us";"high";"adul";40,65;0,766;"com";"cut";"oth";"1";"1";"sr";1;4;"Low risk";"Low risk";"Low risk";"Low risk";"Some concerns";"Some concerns";"Birney_2016_otherstat_PHQ-9_post_6_self-report_cbt_otherctr_NA_NA";-0,29;NA;NA;NA;NA;NA;NA;"Birney A, Gunn R, Russell J.K., Ary DV. MoodHacker Mobile Web App With Email for Adults to Self-Manage Mild-to-Moderate Depression: Randomized Controlled Trial. Journal of medical Internet research 2016-4(1): 2291-5222"
"29";"Birney, 2016";"cbt";"other ctr";NA;"online psychoeducation";NA;NA;0,23;0,19;0;"other stat";"depression";"FU1";10;"PHQ-9";"self-report";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Between subjects, F= 0.93, p=.336 ns, partial eta²= .003";-0,23;0,19;150;150;"10";"5";NA;NA;NA;2016;"n";"n";"mobile";"y";"Moodhacker";"auto";"y";"n";6;NA;"us";"high";"adul";40,65;0,766;"com";"cut";"oth";"1";"1";"sr";1;4;"Low risk";"Low risk";"Low risk";"Low risk";"Some concerns";"Some concerns";"Birney_2016_otherstat_PHQ-9_FU1_10_self-report_cbt_otherctr_NA_NA";-0,23;NA;NA;NA;NA;NA;NA;"Birney A, Gunn R, Russell J.K., Ary DV. MoodHacker Mobile Web App With Email for Adults to Self-Manage Mild-to-Moderate Depression: Randomized Controlled Trial. Journal of medical Internet research 2016-4(1): 2291-5222"
"30";"Birney, 2016";"cbt";"other ctr";NA;"online psychoeducation";NA;NA;0,138257931563764;0,115608620780283;1;"msd";"depression";"FU1";10;"PHQ-9";"self-report";8,8;9,5;5,1;5;150;150;"13.2";"4.3";150;"13.6";"3.8";150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;150;150;"10";"5";NA;NA;NA;2016;"n";"n";"mobile";"y";"Moodhacker";"auto";"y";"n";6;NA;"us";"high";"adul";40,65;0,766;"com";"cut";"oth";"1";"1";"sr";1;4;"Low risk";"Low risk";"Low risk";"Low risk";"Some concerns";"Some concerns";"Birney_2016_msd_PHQ-9_FU1_10_self-report_cbt_otherctr_NA_NA";-0,138257931563764;NA;NA;NA;NA;NA;NA;"Birney A, Gunn R, Russell J.K., Ary DV. MoodHacker Mobile Web App With Email for Adults to Self-Manage Mild-to-Moderate Depression: Randomized Controlled Trial. Journal of medical Internet research 2016-4(1): 2291-5222"
"31";"Birney, 2016";"cbt";"other ctr";NA;"online psychoeducation";NA;NA;NA;NA;1;"msd";"treatment satisfaction";"post";6;"6-point scale";"self-report";4,6;NA;1;NA;140;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;150;150;"10";"4";NA;NA;NA;2016;"n";"n";"mobile";"y";"Moodhacker";"auto";"y";"n";6;"16 log-ins";"us";"high";"adul";40,65;0,766;"com";"cut";"oth";"1";"1";"sr";1;4;"Low risk";"Low risk";"Low risk";"Low risk";"Some concerns";"Some concerns";"Birney_2016_msd_6-pointscale_post_6_self-report_cbt_otherctr_NA_NA";NA;NA;NA;NA;NA;NA;NA;"Birney A, Gunn R, Russell J.K., Ary DV. MoodHacker Mobile Web App With Email for Adults to Self-Manage Mild-to-Moderate Depression: Randomized Controlled Trial. Journal of medical Internet research 2016-4(1): 2291-5222"
"32";"Blanco, 2023";"cbt";"other ctr";"cbt without call conference";"attention control";NA;NA;0,644355132026359;0,267263091906648;1;"msd";"depression";"post";5;"CES-D";"self-report";17,9;24,3;10,2;9,4;29;30;"23.4";"7.3";29;"26.2";"8.1";30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29;30;"1";"2";NA;NA;NA;2023;"n";"n";"mobile";"n";"app-based cognitive–behavioral intervention";"auto";"y";"n";5;"4.5";"eu";"high";"adul";51,8;0,92;"oth";"cut";"oth";"1";"1";"sr";1;4;"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Blanco_2023_msd_CES-D_post_5_self-report_cbt_otherctr_NA_NA";-0,644355132026359;NA;NA;NA;NA;NA;NA;"Blanco V, Otero P, Vázquez FL. A pilot study for a smartphone app for the prevention of depression in non-professional caregivers. Aging Ment Health. 2023 Jan;27(1):166-175. doi: 10.1080/13607863.2022.2056878. Epub 2022 Mar 30."
"33";"Bowman, 1995";"pst";"wl";"self-examination booklet";NA;"pst";"wl";1,47911058791023;0,509535688029044;1;"msd";"depression";"post";4;"BDI-I";"self-report";10,3;23;5,4;10,3;10;10;"19.100000000000001";"4.3";10;"23.4";"9.6";10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;"0";"2";NA;NA;NA;1995;"n";"n";"book";"NI";"self-examination booklet";"human";"y";"n";NA;NA;"us";"high";"adul";36,2;0,63;"com";"cut";"adul";"?";"?";"sr";0;1;"Some concerns";"High risk";"High risk";"High risk";"Some concerns";"High risk";"Bowman_1995_msd_BDI-I_post_4_self-report_pst_wl_pst_wl";-1,47911058791023;NA;NA;NA;NA;NA;NA;"Bowman D, Scogin F, Lyrene B. The efficacy of self-examination therapy and cognitive bibliotherapy in the treatment of mild to moderate depression. Psychotherapy Research. 1995;5(2):131-40."
"34";"Bowman, 1995";"pst";"wl";"self-examination booklet";NA;"pst";"wl";1,10121757491683;0,482753603226578;1;"msd";"depression";"post";4;"HDRS";"clinician";11,1;18,7;4,3;8,3;10;10;"20.7";"4.0999999999999996";10;"18.899999999999999";"3.8";10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;"0";"2";NA;NA;NA;1995;"n";"n";"book";"NI";"self-examination booklet";"human";"y";"n";NA;NA;"us";"high";"adul";36,2;0,63;"com";"cut";"adul";"?";"?";"0";0;0;"Some concerns";"High risk";"High risk";"High risk";"Some concerns";"High risk";"Bowman_1995_msd_HDRS_post_4_clinician_pst_wl_pst_wl";-1,10121757491683;NA;NA;NA;NA;NA;NA;"Bowman D, Scogin F, Lyrene B. The efficacy of self-examination therapy and cognitive bibliotherapy in the treatment of mild to moderate depression. Psychotherapy Research. 1995;5(2):131-40."
"35";"Bowman, 1995";"cbt";"wl";"cognitive bibliotherapy";NA;"cbt";"wl";0,96046539010317;0,474491458973082;1;"msd";"depression";"post";4;"HDRS";"clinician";11,6;18,7;5,6;8,3;10;10;"20.100000000000001";"7.3";10;"18.899999999999999";"3.8";10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;"0";"2";NA;NA;NA;1995;"n";"n";"book";"y";"Feeling good";"human";"y";"n";20;NA;"us";"high";"adul";36,2;0,63;"com";"cut";"adul";"?";"?";"0";0;0;"Some concerns";"High risk";"High risk";"High risk";"Some concerns";"High risk";"Bowman_1995_msd_HDRS_post_4_clinician_cbt_wl_cbt_wl";-0,96046539010317;NA;NA;NA;NA;NA;NA;"Bowman D, Scogin F, Lyrene B. The efficacy of self-examination therapy and cognitive bibliotherapy in the treatment of mild to moderate depression. Psychotherapy Research. 1995;5(2):131-40."
"36";"Bowman, 1995";"cbt";"wl";"cognitive bibliotherapy";NA;"cbt";"wl";0,934478738612959;0,47307509167563;1;"msd";"depression";"post";4;"BDI-I";"self-report";12,4;23;11,4;10,3;10;10;"20.5";"7.9";10;"23.4";"9.6";10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;"0";"2";NA;NA;NA;1995;"n";"n";"book";"y";"Feeling good";"human";"y";"n";20;NA;"us";"high";"adul";36,2;0,63;"com";"cut";"adul";"?";"?";"sr";0;1;"Some concerns";"High risk";"High risk";"High risk";"Some concerns";"High risk";"Bowman_1995_msd_BDI-I_post_4_self-report_cbt_wl_cbt_wl";-0,934478738612959;NA;NA;NA;NA;NA;NA;"Bowman D, Scogin F, Lyrene B. The efficacy of self-examination therapy and cognitive bibliotherapy in the treatment of mild to moderate depression. Psychotherapy Research. 1995;5(2):131-40."
"37";"Bowman, 1995";"cbt";"wl";"cognitive bibliotherapy";NA;"cbt";"wl";0,51791051533666;0,562697697598191;0;"other dich (sign. change)";"depression";"post";4;"HDRS";"clinician";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Clinically sig. change (score below 10 on HRSD and at least 1 SD below the score at the baseline on HRSD)";4;2;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;"0";"2";NA;NA;NA;1995;"n";"n";"book";"y";"Feeling good";"human";"y";"n";20;NA;"us";"high";"adul";36,2;0,63;"com";"cut";"adul";"?";"?";"0";0;0;"Some concerns";"High risk";"High risk";"High risk";"Some concerns";"High risk";"Bowman_1995_otherdich(sign.change)_HDRS_post_4_clinician_cbt_wl_cbt_wl";-0,51791051533666;0,693147180559945;0,741619848709566;4;2;10;10;"Bowman D, Scogin F, Lyrene B. The efficacy of self-examination therapy and cognitive bibliotherapy in the treatment of mild to moderate depression. Psychotherapy Research. 1995;5(2):131-40."
"38";"Bowman, 1995";"pst";"wl";"self-examination booklet";NA;"pst";"wl";0,51791051533666;0,562697697598191;0;"other dich (sign. change)";"depression";"post";4;"HDRS";"clinician";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Clinically sig. change (score below 10 on HRSD and at least 1 SD below the score at the baseline on HRSD)";4;2;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;"0";"2";NA;NA;NA;1995;"n";"n";"book";"NI";"self-examination booklet";"human";"y";"n";NA;NA;"us";"high";"adul";36,2;0,63;"com";"cut";"adul";"?";"?";"0";0;0;"Some concerns";"High risk";"High risk";"High risk";"Some concerns";"High risk";"Bowman_1995_otherdich(sign.change)_HDRS_post_4_clinician_pst_wl_pst_wl";-0,51791051533666;0,693147180559945;0,741619848709566;4;2;10;10;"Bowman D, Scogin F, Lyrene B. The efficacy of self-examination therapy and cognitive bibliotherapy in the treatment of mild to moderate depression. Psychotherapy Research. 1995;5(2):131-40."
"39";"Bowman, 1995";"pst";"wl";"self-examination booklet";NA;"pst";"wl";0,65474303726881;0,47273120634421;1;"msd";"depression";"FU1";12;"BDI-I";"self-report";10,1;13,8;6;4,8;9;10;"19.100000000000001";"4.3";10;"23.4";"9.6";10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;"0";"2";NA;NA;NA;1995;"n";"n";"book";"NI";"self-examination booklet";"human";"y";"n";NA;NA;"us";"high";"adul";36,2;0,63;"com";"cut";"adul";"?";"?";"sr";0;1;"Some concerns";"High risk";"High risk";"High risk";"Some concerns";"High risk";"Bowman_1995_msd_BDI-I_FU1_12_self-report_pst_wl_pst_wl";-0,65474303726881;NA;NA;NA;NA;NA;NA;"Bowman D, Scogin F, Lyrene B. The efficacy of self-examination therapy and cognitive bibliotherapy in the treatment of mild to moderate depression. Psychotherapy Research. 1995;5(2):131-40."
"40";"Bowman, 1995";"pst";"wl";"self-examination booklet";NA;"pst";"wl";0;0,459468291736341;1;"msd";"depression";"FU1";12;"HDRS";"clinician";9,4;9,4;4,3;4,3;9;10;"20.7";"4.0999999999999996";10;"18.899999999999999";"3.8";10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;"0";"2";NA;NA;NA;1995;"n";"n";"book";"NI";"self-examination booklet";"human";"y";"n";NA;NA;"us";"high";"adul";36,2;0,63;"com";"cut";"adul";"?";"?";"0";0;0;"Some concerns";"High risk";"High risk";"High risk";"Some concerns";"High risk";"Bowman_1995_msd_HDRS_FU1_12_clinician_pst_wl_pst_wl";0;NA;NA;NA;NA;NA;NA;"Bowman D, Scogin F, Lyrene B. The efficacy of self-examination therapy and cognitive bibliotherapy in the treatment of mild to moderate depression. Psychotherapy Research. 1995;5(2):131-40."
"41";"Bowman, 1995";"cbt";"wl";"cognitive bibliotherapy";NA;"cbt";"wl";-0,734258508911434;0,491437713714524;1;"msd";"depression";"FU1";12;"HDRS";"clinician";10,6;5,2;9,4;4,3;8;10;"20.100000000000001";"7.3";10;"18.899999999999999";"3.8";10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;"0";"2";NA;NA;NA;1995;"n";"n";"book";"y";"Feeling good";"human";"y";"n";20;NA;"us";"high";"adul";36,2;0,63;"com";"cut";"adul";"?";"?";"0";0;0;"Some concerns";"High risk";"High risk";"High risk";"Some concerns";"High risk";"Bowman_1995_msd_HDRS_FU1_12_clinician_cbt_wl_cbt_wl";0,734258508911434;NA;NA;NA;NA;NA;NA;"Bowman D, Scogin F, Lyrene B. The efficacy of self-examination therapy and cognitive bibliotherapy in the treatment of mild to moderate depression. Psychotherapy Research. 1995;5(2):131-40."
"42";"Bowman, 1995";"cbt";"wl";"cognitive bibliotherapy";NA;"cbt";"wl";0,707901855326351;0,490251929370216;1;"msd";"depression";"FU1";12;"BDI-I";"self-report";7,9;13,8;4,8;9,7;8;10;"20.5";"7.9";10;"23.4";"9.6";10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;"0";"2";NA;NA;NA;1995;"n";"n";"book";"y";"Feeling good";"human";"y";"n";20;NA;"us";"high";"adul";36,2;0,63;"com";"cut";"adul";"?";"?";"sr";0;0;"Some concerns";"High risk";"High risk";"High risk";"Some concerns";"High risk";"Bowman_1995_msd_BDI-I_FU1_12_self-report_cbt_wl_cbt_wl";-0,707901855326351;NA;NA;NA;NA;NA;NA;"Bowman D, Scogin F, Lyrene B. The efficacy of self-examination therapy and cognitive bibliotherapy in the treatment of mild to moderate depression. Psychotherapy Research. 1995;5(2):131-40."
"43";"Christensen, 2004";"cbt";"other ctr";"MoodGym";"attention placebo(tele psychoeducation)";"MoodGym(cbt)";"other ctr";0,364493375340517;0,106291018221924;1;"change";"depression";"post";6;"CES-D";"self-report";NA;NA;NA;NA;NA;NA;"21.8";"10.5";182;"21.6";"11.1";178;NA;NA;NA;NA;NA;NA;NA;-4,2;-1;9,1;8,4;182;178;NA;NA;NA;182;178;"46";"19";61;21;"did not complete the treatment and post-assessment";2004;"n";"n";"internet";"n";"MoodGym";"tech";"n";"n";5;NA;"au";"high";"adul";36,44;0,7142;"com";"cut";"adul";"1";"?";"sr";1;3;"Some concerns";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Christensen_2004_change_CES-D_post_6_self-report_cbt_otherctr_MoodGym(cbt)_otherctr";-0,364493375340517;NA;NA;NA;NA;NA;NA;"Christensen H, Griffiths KM, Jorm AF. Delivering interventions for depression by using the internet: Randomised controlled trial. BMJ. 2004;328(7434):265."
"44";"Christensen, 2004";"cbt";"other ctr";"BluePages";"attention placebo(tele psychoeducation)";"BluePages(cbt)";"other ctr";0,330939081738194;0,108806892427388;1;"change";"depression";"post";6;"CES-D";"self-report";NA;NA;NA;NA;NA;NA;"21.1";"10.4";165;"21.6";"11.1";178;NA;NA;NA;NA;NA;NA;NA;-3,9;-1;9,1;8,4;165;178;NA;NA;NA;165;178;"25";"19";29;21;"did not complete the treatment and post-assessment";2004;"n";"n";"internet";"n";"BluePages";"tech";"n";"n";5;NA;"au";"high";"adul";36,44;0,7142;"com";"cut";"adul";"1";"?";"sr";1;3;"Some concerns";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Christensen_2004_change_CES-D_post_6_self-report_cbt_otherctr_BluePages(cbt)_otherctr";-0,330939081738194;NA;NA;NA;NA;NA;NA;"Christensen H, Griffiths KM, Jorm AF. Delivering interventions for depression by using the internet: Randomised controlled trial. BMJ. 2004;328(7434):265."
"45";"Clarke, 2019";"cbt";"other ctr";NA;"The Healthy Lifestyles program";NA;NA;-0,078666495254521;0,0920124175467041;1;"msd";"depression";"post";12;"PHQ-9";"self-report";8,68;8,24;5,63;5,54;232;241;"11.3";"4.03";397;"10.86";"4.1100000000000003";383;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;397;383;"165";"142";NA;NA;NA;2019;"n";"y";"internet";"n";"myCompass";"auto";"n";"n";3;"0.71";"au";"high";"adul";57,7;0,643;"com";"cut";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Low risk";"Some concerns";"Clarke_2019_msd_PHQ-9_post_12_self-report_cbt_otherctr_NA_NA";0,078666495254521;NA;NA;NA;NA;NA;NA;"Clarke, J., Sanatkar, S., Baldwin, P. A., Fletcher, S., Gunn, J., Wilhelm, K., Campbell, L., Zwar, N., Harris, M., Lapsley, H., Hadzi-Pavlovic, D., Christensen, H., & Proudfoot, J. (2019). A Web-Based Cognitive Behavior Therapy Intervention to Improve Social and Occupational Functioning in Adults With Type 2 Diabetes (The SpringboarD Trial): Randomized Controlled Trial. J Med Internet Res, 21(5), e12246."
"46";"Cooper, 2011";"cbt";"cau";NA;NA;NA;NA;0,828049293553643;0,460606781313349;1;"msd";"depression";"post";8;"BDI-II";"self-report";14,8;22,1;7,5;9,1;9;12;"21";"4";12;"23.3";"5.2";12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;12;"3";"0";3;NA;"did not complete at least 4 sessions";2011;"n";"y";"internet";"y";"Beating the blues";"pure";"y";"n";8;NA;"uk";"high";"adul";45;0,75;"oth";"cut";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"High risk";"Low risk";"Some concerns";"High risk";"Cooper_2011_msd_BDI-II_post_8_self-report_cbt_cau_NA_NA";-0,828049293553643;NA;NA;NA;NA;NA;NA;"Cooper CL, Hind D, Parry GD, Isaac CL, Dimairo M, O'Cathain A, et al. Computerised cognitive behavioural therapy for the treatment of depression in people with multiple sclerosis: External pilot trial. Trials. 2011;12(1):259."
"47";"Cooper, 2011";"cbt";"cau";NA;NA;NA;NA;0,605806146875968;0,486044656700932;1;"msd";"depression";"FU1";21;"BDI-II";"self-report";18,3;24,4;7,9;11,4;10;8;"21";"4";12;"23.3";"5.2";12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;12;"2";"4";NA;NA;NA;2011;"n";"y";"internet";"y";"Beating the blues";"pure";"y";"n";8;NA;"uk";"high";"adul";45;0,75;"oth";"cut";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"High risk";"Low risk";"Some concerns";"High risk";"Cooper_2011_msd_BDI-II_FU1_21_self-report_cbt_cau_NA_NA";-0,605806146875968;NA;NA;NA;NA;NA;NA;"Cooper CL, Hind D, Parry GD, Isaac CL, Dimairo M, O'Cathain A, et al. Computerised cognitive behavioural therapy for the treatment of depression in people with multiple sclerosis: External pilot trial. Trials. 2011;12(1):259."
"48";"Cooper, 2011";"cbt";"cau";NA;NA;NA;NA;0,343891974685066;0,459952716570789;1;"msd";"QoL";"post";8;"MSIS-29";"self-report";23,4;26,8;10,3;8,9;8;12;"28.8";"6.2";12;"27.3";"8.1999999999999993";11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;12;"3";"0";3;NA;"did not complete at least 4 sessions";2011;"n";"y";"internet";"y";"Beating the blues";"pure";"y";"n";8;NA;"uk";"high";"adul";45;0,75;"oth";"cut";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"High risk";"Low risk";"Some concerns";"High risk";"Cooper_2011_msd_MSIS-29_post_8_self-report_cbt_cau_NA_NA";-0,343891974685066;NA;NA;NA;NA;NA;NA;"Cooper CL, Hind D, Parry GD, Isaac CL, Dimairo M, O'Cathain A, et al. Computerised cognitive behavioural therapy for the treatment of depression in people with multiple sclerosis: External pilot trial. Trials. 2011;12(1):259."
"49";"Cooper, 2011";"cbt";"cau";NA;NA;NA;NA;0,150282143080878;0,460176564715932;1;"msd";"QoL";"FU1";21;"MSIS-29";"self-report";24,4;25,7;6,6;9,5;9;10;"28.8";"6.2";12;"27.3";"8.1999999999999993";11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;12;"2";"4";NA;NA;NA;2011;"n";"y";"internet";"y";"Beating the blues";"pure";"y";"n";8;NA;"uk";"high";"adul";45;0,75;"oth";"cut";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"High risk";"Low risk";"Some concerns";"High risk";"Cooper_2011_msd_MSIS-29_FU1_21_self-report_cbt_cau_NA_NA";-0,150282143080878;NA;NA;NA;NA;NA;NA;"Cooper CL, Hind D, Parry GD, Isaac CL, Dimairo M, O'Cathain A, et al. Computerised cognitive behavioural therapy for the treatment of depression in people with multiple sclerosis: External pilot trial. Trials. 2011;12(1):259."
